fixture_id,date,round,home_team,away_team,home_goals,away_goals,status,venue,source,is_finished,elo_h_clean,elo_a_clean
,2025-11-18,FIFA World Cup qualification,Spain,Turkey,2,2,FT,,kaggle,True,1834.377136009301,1638.1026568515501
,2025-11-18,FIFA World Cup qualification,Iraq,United Arab Emirates,2,1,FT,,kaggle,True,1582.252232924842,1453.7428291094272
,2025-11-18,FIFA World Cup qualification,Sweden,Slovenia,1,1,FT,,kaggle,True,1557.8930930906895,1519.3175200089026
,2025-11-18,FIFA World Cup qualification,Haiti,Nicaragua,2,0,FT,,kaggle,True,1548.2025545550716,1401.4980009714093
,2025-11-18,Friendly,South Korea,Ghana,1,0,FT,,kaggle,True,1678.5916573948948,1531.044956245566
,2025-11-18,FIFA World Cup qualification,Scotland,Denmark,4,2,FT,,kaggle,True,1557.4109618030884,1621.5058063239633
,2025-11-18,Friendly,Mexico,Paraguay,1,2,FT,,kaggle,True,1648.8179154141312,1536.0235054320976
,2025-11-18,Friendly,Canada,Venezuela,2,0,FT,,kaggle,True,1638.6925328876594,1520.7307089853416
,2025-11-18,Friendly,Colombia,Australia,3,0,FT,,kaggle,True,1704.9006850848223,1653.983756540581
,2025-11-18,Friendly,Ecuador,New Zealand,2,0,FT,,kaggle,True,1643.4629971419386,1538.955508400907
,2025-11-18,Friendly,USA,Uruguay,5,1,FT,,kaggle,True,1632.1314869605765,1651.7700169944499
,2025-11-18,Al Ain International Cup,Iran,Uzbekistan,0,0,FT,,kaggle,True,1686.6329508954668,1650.8022626460343
,2025-11-18,FIFA World Cup qualification,Belgium,Liechtenstein,7,0,FT,,kaggle,True,1654.0869550906764,1404.3490920833276
,2025-11-18,Friendly,Brazil,Tunisia,1,1,FT,,kaggle,True,1720.7597569279046,1641.0036024971673
,2025-11-18,FIFA World Cup qualification,Panama,El Salvador,3,0,FT,,kaggle,True,1580.7385503006158,1411.5283676269507
,2025-11-18,FIFA World Cup qualification,Austria,Bosnia and Herzegovina,1,1,FT,,kaggle,True,1645.419022723317,1470.428718429521
,2025-12-01,Arab Cup,Qatar,Palestine,0,1,FT,,kaggle,True,1520.4993062664087,1414.8361149518246
,2025-12-01,Arab Cup,Tunisia,Syria,0,1,FT,,kaggle,True,1643.7108939962482,1427.5609157036238
,2025-12-02,Arab Cup,Egypt,Kuwait,1,1,FT,,kaggle,True,1667.7885750125386,1405.0077068210069
,2025-12-02,Arab Cup,Saudi Arabia,Oman,2,1,FT,,kaggle,True,1558.1776612969845,1414.8676113220677
,2025-12-02,Arab Cup,Morocco,Comoros,3,1,FT,,kaggle,True,1764.3645595012654,1496.293516302516
,2025-12-03,Arab Cup,Algeria,Sudan,0,0,FT,,kaggle,True,1706.5284119637925,1467.9271881675402
,2025-12-03,Arab Cup,Jordan,United Arab Emirates,2,1,FT,,kaggle,True,1521.3779573661734,1445.9894679204622
,2025-12-03,Arab Cup,Iraq,Bahrain,2,1,FT,,kaggle,True,1590.005594113807,1514.7425044290674
,2025-12-04,Arab Cup,Palestine,Tunisia,2,2,FT,,kaggle,True,1430.3770902665838,1625.0795851351402
,2025-12-04,Arab Cup,Qatar,Syria,1,1,FT,,kaggle,True,1504.9583309516495,1446.1922245647318
,2025-12-05,Arab Cup,Comoros,Saudi Arabia,1,3,FT,,kaggle,True,1492.0676170862696,1565.4907498976495
,2025-12-05,Arab Cup,Oman,Morocco,0,0,FT,,kaggle,True,1407.5545227214027,1768.5904587175119
,2025-12-06,Arab Cup,Kuwait,Jordan,1,3,FT,,kaggle,True,1412.6747292368466,1530.8142410308603
,2025-12-06,Arab Cup,Bahrain,Algeria,1,5,FT,,kaggle,True,1505.3020869798625,1699.3777346046897
,2025-12-06,Arab Cup,Sudan,Iraq,0,2,FT,,kaggle,True,1475.0778655266429,1599.446011563012
,2025-12-06,Arab Cup,United Arab Emirates,Egypt,1,1,FT,,kaggle,True,1436.5531842557752,1660.1215525966988
,2025-12-07,Arab Cup,Qatar,Tunisia,0,3,FT,,kaggle,True,1502.947758673962,1618.9803056935104
,2025-12-08,Arab Cup,Morocco,Saudi Arabia,1,0,FT,,kaggle,True,1759.2598563990514,1574.9918939528793
,2025-12-09,Arab Cup,Egypt,Jordan,0,3,FT,,kaggle,True,1653.3143678319407,1538.8841603882513
,2025-12-09,Arab Cup,Algeria,Iraq,2,0,FT,,kaggle,True,1705.2945271837536,1607.325017807312
,2025-12-11,Arab Cup,Morocco,Syria,1,0,FT,,kaggle,True,1765.4319282058177,1448.2027968424193
,2025-12-11,Arab Cup,Palestine,Saudi Arabia,1,2,FT,,kaggle,True,1436.4763697082135,1568.819822146113
,2025-12-12,Arab Cup,Jordan,Iraq,1,0,FT,,kaggle,True,1554.6994709403082,1598.6218452521243
,2025-12-12,Arab Cup,Algeria,United Arab Emirates,1,1,FT,,kaggle,True,1713.9976997389413,1443.3603690205334
,2025-12-15,Arab Cup,Morocco,United Arab Emirates,3,0,FT,,kaggle,True,1768.7607622559399,1451.1856597368055
,2025-12-15,Arab Cup,Saudi Arabia,Jordan,0,1,FT,,kaggle,True,1576.4577994033493,1568.208465788739
,2025-12-18,Arab Cup,Jordan,Morocco,2,3,FT,,kaggle,True,1580.4933341480419,1772.0838903432298
,2025-12-21,African Cup of Nations,Morocco,Comoros,2,0,FT,,kaggle,True,1778.0646886421166,1482.5664730310398
,2025-12-22,African Cup of Nations,South Africa,Angola,2,1,FT,,kaggle,True,1623.4704083170495,1468.7942305688375
,2025-12-22,African Cup of Nations,Egypt,Zimbabwe,2,1,FT,,kaggle,True,1637.4990572798838,1452.4376405877406
,2025-12-23,African Cup of Nations,DR Congo,Benin,1,0,FT,,kaggle,True,1578.4076465497196,1460.2013009866323
,2025-12-23,African Cup of Nations,Tunisia,Uganda,3,1,FT,,kaggle,True,1627.11531995318,1438.7557719391166
,2025-12-23,African Cup of Nations,Senegal,Botswana,3,0,FT,,kaggle,True,1724.5010819469728,1453.0197336840613
,2025-12-24,African Cup of Nations,Algeria,Sudan,3,0,FT,,kaggle,True,1706.1724090226692,1467.198859282343
,2025-12-24,African Cup of Nations,Ivory Coast,Mozambique,1,0,FT,,kaggle,True,1641.3785725680618,1436.2167222712462
,2025-12-26,African Cup of Nations,Morocco,Mali,1,1,FT,,kaggle,True,1781.7686449142047,1478.5030377970465
,2025-12-26,African Cup of Nations,Egypt,South Africa,1,0,FT,,kaggle,True,1643.650211286171,1630.4551243805797
,2025-12-27,African Cup of Nations,Nigeria,Tunisia,3,2,FT,,kaggle,True,1512.1039379908686,1633.1800246776547
,2025-12-27,African Cup of Nations,Senegal,DR Congo,1,1,FT,,kaggle,True,1728.659062868014,1586.4755052761848
,2025-12-28,African Cup of Nations,Algeria,Burkina Faso,1,0,FT,,kaggle,True,1711.0134435524385,1526.8910313154508
,2025-12-28,African Cup of Nations,Ivory Coast,Cameroon,1,1,FT,,kaggle,True,1647.0154829272929,1458.7105709366444
,2025-12-29,African Cup of Nations,Zimbabwe,South Africa,2,3,FT,,kaggle,True,1446.2864865814533,1618.9106475471838
,2025-12-29,African Cup of Nations,Morocco,Zambia,3,0,FT,,kaggle,True,1773.334701069151,1485.927772720059
,2025-12-29,African Cup of Nations,Angola,Egypt,0,0,FT,,kaggle,True,1461.8095145053073,1655.194688119567
,2025-12-30,African Cup of Nations,Benin,Senegal,0,3,FT,,kaggle,True,1452.1334422601672,1724.0051654811577
,2025-12-30,African Cup of Nations,Tanzania,Tunisia,1,1,FT,,kaggle,True,1416.9910633494164,1617.1596494162395
,2025-12-30,African Cup of Nations,Botswana,DR Congo,0,3,FT,,kaggle,True,1448.8617527630201,1591.129402663041
,2025-12-31,African Cup of Nations,Equatorial Guinea,Algeria,1,3,FT,,kaggle,True,1469.639087537863,1717.1893575371917
,2025-12-31,African Cup of Nations,Gabon,Ivory Coast,2,3,FT,,kaggle,True,1495.392625414629,1641.0816131789636
,2026-01-03,African Cup of Nations,Senegal,Sudan,3,1,FT,,kaggle,True,1728.1554271397395,1462.3578247525736
,2026-01-03,African Cup of Nations,Mali,Tunisia,1,1,FT,,kaggle,True,1486.9369816421004,1610.9214729017242
,2026-01-04,African Cup of Nations,South Africa,Cameroon,1,2,FT,,kaggle,True,1625.3949910933318,1464.6444406849737
,2026-01-04,African Cup of Nations,Morocco,Tanzania,1,0,FT,,kaggle,True,1777.1869121145887,1423.2292398639318
,2026-01-05,African Cup of Nations,Egypt,Benin,3,1,FT,,kaggle,True,1649.129218132112,1447.9831806015854
,2026-01-06,African Cup of Nations,Ivory Coast,Burkina Faso,3,0,FT,,kaggle,True,1648.3252573088712,1520.7151173306977
,2026-01-06,African Cup of Nations,Algeria,DR Congo,1,0,FT,,kaggle,True,1721.8423998931196,1598.4730379144173
,2026-01-09,African Cup of Nations,Morocco,Cameroon,2,0,FT,,kaggle,True,1779.9545210491635,1481.8316056918857
,2026-01-09,African Cup of Nations,Mali,Senegal,0,1,FT,,kaggle,True,1491.046282750059,1732.427086007886
,2026-01-10,African Cup of Nations,Egypt,Ivory Coast,3,2,FT,,kaggle,True,1654.8664410468473,1656.1058130639844
,2026-01-10,African Cup of Nations,Algeria,Nigeria,0,2,FT,,kaggle,True,1729.7518645366038,1528.1243132522839
,2026-01-14,African Cup of Nations,Morocco,Nigeria,0,0,FT,,kaggle,True,1783.6113979320828,1546.3991825955336
,2026-01-14,African Cup of Nations,Senegal,Egypt,1,0,FT,,kaggle,True,1737.2147897314208,1666.909247258249
,2026-01-17,African Cup of Nations,Egypt,Nigeria,0,0,FT,,kaggle,True,1657.3049046227438,1553.518846646006
,2026-01-18,Friendly,Bolivia,Panama,1,1,FT,,kaggle,True,1387.0239889961015,1587.3163159285054
,2026-01-18,African Cup of Nations,Morocco,Senegal,3,0,FT,,kaggle,True,1776.4917338816103,1746.819132366926
,2026-01-22,Friendly,Panama,Mexico,0,1,FT,,kaggle,True,1581.075021109282,1633.0534677834357
,2026-01-25,Friendly,Bolivia,Mexico,0,1,FT,,kaggle,True,1393.265283815325,1643.2714708983217
,2026-01-26,Friendly,Uzbekistan,China,2,2,FT,,kaggle,True,1652.0354420077044,1341.8813458660647
,2026-02-25,Friendly,Mexico,Iceland,4,0,FT,,kaggle,True,1647.8717143192425,1428.9680796769226
,2026-03-25,Friendly,Bermuda,DR Congo,0,2,FT,,kaggle,True,1419.6648111137638,1590.5635732709331
,2026-03-26,Friendly,Brazil,France,1,2,FT,,kaggle,True,1718.0524654288238,1769.5462409946829
,2026-03-26,FIFA World Cup qualification,Wales,Bosnia and Herzegovina,1,1,FT,,kaggle,True,1507.3161934466305,1476.0086309159217
,2026-03-26,Friendly,Colombia,Croatia,1,2,FT,,kaggle,True,1715.15455938989,1700.4026259764066
,2026-03-26,FIFA World Cup qualification,Turkey,Romania,1,0,FT,,kaggle,True,1644.2421115288755,1469.229801869749
,2026-03-26,FIFA World Cup qualification,Czech Republic,Republic of Ireland,2,2,FT,,kaggle,True,1588.6759010718804,1494.8571173550956
,2026-03-26,FIFA World Cup qualification,Ukraine,Sweden,1,3,FT,,kaggle,True,1552.9817561669297,1556.5661880106761
,2026-03-27,FIFA Series,New Zealand,Finland,0,2,FT,,kaggle,True,1530.4600071461603,1464.4809353602714
,2026-03-27,Friendly,Algeria,Guatemala,7,0,FT,,kaggle,True,1711.476995193354,1440.5965967751965
,2026-03-27,Friendly,Argentina,Mauritania,2,1,FT,,kaggle,True,1805.5939565260853,1441.2113516450495
,2026-03-27,Friendly,Austria,Ghana,5,1,FT,,kaggle,True,1639.8391102369164,1523.85528011021
,2026-03-27,Friendly,England,Uruguay,1,1,FT,,kaggle,True,1751.3944462432503,1639.0924476520795
,2026-03-27,Friendly,Greece,Paraguay,0,1,FT,,kaggle,True,1502.9226747016717,1551.7879530627931
,2026-03-27,Friendly,Morocco,Ecuador,1,1,FT,,kaggle,True,1787.4693630315148,1651.9584983966854
,2026-03-27,FIFA Series,Uzbekistan,Gabon,3,1,FT,,kaggle,True,1643.482773027287,1488.1489812847215
,2026-03-27,FIFA Series,Chile,Cape Verde,4,2,FT,,kaggle,True,1483.7742675045567,1578.1770586988066
,2026-03-27,Friendly,Iran,Nigeria,1,2,FT,,kaggle,True,1685.3997715337966,1557.0005394150216
,2026-03-27,FIFA Series,China,Curacao,2,0,FT,,kaggle,True,1350.4340148464821,1512.3908717976078
,2026-03-27,Friendly,Costa Rica,Jordan,2,2,FT,,kaggle,True,1451.4028857337812,1574.512535849155
,2026-03-27,Friendly,Spain,Serbia,3,0,FT,,kaggle,True,1828.2376813319756,1583.930398611621
,2026-03-27,Friendly,South Africa,Panama,1,1,FT,,kaggle,True,1608.2078260864198,1570.857017994396
,2026-03-27,Friendly,Saudi Arabia,Egypt,0,4,FT,,kaggle,True,1564.1729310440464,1653.8232118537283
,2026-03-27,Friendly,Netherlands,Norway,2,1,FT,,kaggle,True,1730.285346831514,1666.8515012279786
,2026-03-27,Friendly,Switzerland,Germany,3,4,FT,,kaggle,True,1649.7669258615542,1702.946000153713
,2026-03-27,FIFA Series,Australia,Cameroon,1,0,FT,,kaggle,True,1643.7298822355133,1478.1747288089664
,2026-03-28,Friendly,Haiti,Tunisia,0,1,FT,,kaggle,True,1555.4166672124834,1606.8121717937656
,2026-03-28,Friendly,USA,Belgium,2,5,FT,,kaggle,True,1644.8090563029468,1658.6929448074243
,2026-03-28,Friendly,Senegal,Peru,2,0,FT,,kaggle,True,1735.8415032170215,1488.8724362284613
,2026-03-28,Friendly,Scotland,Japan,0,1,FT,,kaggle,True,1571.5999430823822,1714.3023016659317
,2026-03-28,Friendly,Mexico,Portugal,0,0,FT,,kaggle,True,1653.174630745209,1728.447113178408
,2026-03-28,Friendly,Ivory Coast,South Korea,4,0,FT,,kaggle,True,1644.0630068525827,1685.7813335302508
,2026-03-28,Friendly,Canada,Iceland,2,2,FT,,kaggle,True,1646.7679320130255,1423.665163250956
,2026-03-29,Friendly,Colombia,France,1,3,FT,,kaggle,True,1702.6453516247043,1779.7806182857921
,2026-03-30,FIFA Series,Uzbekistan,Venezuela,0,0,FT,,kaggle,True,1650.4487581529822,1512.6553098599754
,2026-03-30,FIFA Series,New Zealand,Chile,4,1,FT,,kaggle,True,1516.208175273955,1498.9568851087859
,2026-03-30,FIFA Series,Cape Verde,Finland,1,1,FT,,kaggle,True,1562.9944410945775,1478.7327672324766
,2026-03-30,Friendly,Germany,Ghana,2,1,FT,,kaggle,True,1713.1234704853573,1515.7187577105617
,2026-03-31,Friendly,Argentina,Zambia,5,0,FT,,kaggle,True,1808.2179893414045,1482.0755616746212
,2026-03-31,Friendly,Brazil,Croatia,3,1,FT,,kaggle,True,1707.8180881377145,1712.9118337415923
,2026-03-31,Friendly,Austria,South Korea,1,0,FT,,kaggle,True,1647.9756326365648,1672.3473188350695
,2026-03-31,FIFA Series,Australia,Curacao,5,1,FT,,kaggle,True,1650.4085896072352,1495.169878410823
,2026-03-31,Friendly,Algeria,Uruguay,0,0,FT,,kaggle,True,1715.646881453888,1642.8415548758824
,2026-03-31,FIFA World Cup qualification,Czech Republic,Denmark,2,2,FT,,kaggle,True,1585.5120438825463,1607.3168250446695
,2026-03-31,Friendly,Costa Rica,Iran,0,5,FT,,kaggle,True,1455.4854912503358,1669.1564617454749
,2026-03-31,Friendly,Canada,Tunisia,0,0,FT,,kaggle,True,1639.9716619961746,1617.0498699031548
,2026-03-31,Friendly,England,Japan,0,1,FT,,kaggle,True,1747.6453390194474,1721.6331894746763
,2026-03-31,FIFA World Cup qualification,Sweden,Poland,3,2,FT,,kaggle,True,1568.4423905128967,1551.1799735354246
,2026-03-31,Friendly,Spain,Egypt,0,0,FT,,kaggle,True,1832.9611468798794,1662.793740054585
,2026-03-31,Friendly,Serbia,Saudi Arabia,2,1,FT,,kaggle,True,1579.2069330637173,1555.2024028431897
,2026-03-31,Friendly,Senegal,Gambia,3,1,FT,,kaggle,True,1740.5071077994487,1484.7011361075215
,2026-03-31,Friendly,Morocco,Paraguay,2,1,FT,,kaggle,True,1783.0127131778572,1562.1112473260928
,2026-03-31,Friendly,Ivory Coast,Scotland,1,0,FT,,kaggle,True,1657.497021547764,1564.2690552736376
,2026-03-31,Friendly,Jordan,Nigeria,2,2,FT,,kaggle,True,1570.4299303326004,1573.2438492033434
,2026-03-31,Friendly,Mexico,Belgium,1,1,FT,,kaggle,True,1655.7345229486286,1670.213667376699
,2026-03-31,Friendly,Norway,Switzerland,0,0,FT,,kaggle,True,1657.0184044555642,1639.5894555299099
,2026-03-31,Friendly,South Africa,Panama,1,2,FT,,kaggle,True,1606.9227217892094,1572.1421222916065
,2026-03-31,FIFA World Cup qualification,Kosovo,Turkey,0,1,FT,,kaggle,True,1481.871364287166,1650.6616033557732
,2026-03-31,FIFA World Cup qualification,Iraq,Bolivia,2,1,FT,,kaggle,True,1585.1128504036935,1388.665040394404
,2026-03-31,FIFA World Cup qualification,DR Congo,Jamaica,1,0,FT,,kaggle,True,1597.0950270511962,1422.5393408094699
,2026-03-31,Friendly,USA,Portugal,0,2,FT,,kaggle,True,1633.288333733672,1725.8872209749884
,2026-03-31,Friendly,Haiti,Iceland,1,1,FT,,kaggle,True,1545.1789691030942,1430.461433267807
,2026-03-31,Friendly,Netherlands,Ecuador,1,1,FT,,kaggle,True,1740.1184436039284,1656.415148250343
,2026-03-31,FIFA World Cup qualification,Bosnia and Herzegovina,Italy,1,1,FT,,kaggle,True,1477.0870385475587,1633.7686866105435
,2026-05-22,Friendly,Mexico,Ghana,2,0,FT,,kaggle,True,1656.2343255699166,1509.8869831382654
,2026-05-26,Friendly,Morocco,Burundi,5,0,FT,,kaggle,True,1788.2682713535453,1434.5186777456559
,2026-05-28,Friendly,Republic of Ireland,Qatar,1,0,FT,,kaggle,True,1498.0209745444297,1494.8127444142924
,2026-05-28,Friendly,Egypt,Russia,1,0,FT,,kaggle,True,1668.2422528275667,1540.150781727039
,2026-05-29,Friendly,South Africa,Nicaragua,0,0,FT,,kaggle,True,1593.7254392269251,1394.2838883139975
,2026-05-29,Friendly,Iran,Gambia,3,1,FT,,kaggle,True,1674.5848622589235,1480.2237626757587
,2026-05-29,Friendly,Bosnia and Herzegovina,North Macedonia,0,0,FT,,kaggle,True,1482.1593516987934,1455.7953185755623
,2026-05-29,Friendly,Andorra,Iraq,0,1,FT,,kaggle,True,1418.4100297908296,1590.9689772584045
,2026-05-30,Friendly,Ecuador,Saudi Arabia,2,1,FT,,kaggle,True,1659.2514938352488,1544.030173240515
,2026-05-30,Friendly,South Korea,Trinidad and Tobago,5,0,FT,,kaggle,True,1659.5069285854806,1422.7465874414122
,2026-05-30,Friendly,Mexico,Australia,1,0,FT,,kaggle,True,1663.4588176847726,1657.377281092758
,2026-05-30,Friendly,Scotland,Curacao,4,1,FT,,kaggle,True,1555.4139163599682,1488.2011869253001
,2026-05-31,Friendly,Cape Verde,Serbia,3,0,FT,,kaggle,True,1560.1398941648893,1590.379162666392
,2026-05-31,Friendly,Germany,Finland,4,0,FT,,kaggle,True,1718.9552450576537,1481.5873141621648
,2026-05-31,Friendly,Switzerland,Jordan,4,1,FT,,kaggle,True,1640.190925654728,1570.527117522263
,2026-05-31,Friendly,USA,Senegal,3,2,FT,,kaggle,True,1624.4129499033722,1744.9844812312115
,2026-05-31,Friendly,Japan,Iceland,1,0,FT,,kaggle,True,1734.529942374753,1434.2856622548532
,2026-05-31,Friendly,Czech Republic,Kosovo,2,1,FT,,kaggle,True,1586.264167135551,1475.2820493843742
,2026-05-31,Friendly,Brazil,Panama,6,2,FT,,kaggle,True,1719.994007274049,1585.3394048538908
,2026-06-01,Friendly,Turkey,North Macedonia,4,0,FT,,kaggle,True,1657.250918258565,1456.7041563133378
,2026-06-01,Friendly,Norway,Sweden,3,1,FT,,kaggle,True,1656.416934330746,1579.8466578851246
,2026-06-01,Friendly,Colombia,Costa Rica,3,1,FT,,kaggle,True,1693.2665835110356,1450.0570907368872
,2026-06-01,Friendly,Canada,Uzbekistan,2,0,FT,,kaggle,True,1639.1811179852032,1645.9243110211003
,2026-06-01,Friendly,Austria,Tunisia,1,0,FT,,kaggle,True,1660.8160228861536,1617.8404139141262
,2026-06-02,Friendly,Wales,Ghana,1,1,FT,,kaggle,True,1506.2377858149935,1502.6624910234093
,2026-06-02,Friendly,Morocco,Madagascar,4,0,FT,,kaggle,True,1791.038814393418,1417.1303742308696
,2026-06-02,Friendly,Croatia,Belgium,0,2,FT,,kaggle,True,1700.735914605258,1669.7138647554111
,2026-06-02,Friendly,Haiti,New Zealand,4,0,FT,,kaggle,True,1541.354740116048,1527.6128260061262
,2026-06-03,Friendly,DR Congo,Denmark,0,0,FT,,kaggle,True,1603.5268868923688,1606.564701791665
,2026-06-03,Friendly,Panama,Dominican Republic,4,2,FT,,kaggle,True,1577.7705362899762,1463.2358788965935
,2026-06-03,Friendly,South Korea,El Salvador,1,0,FT,,kaggle,True,1664.397385617824,1404.950601999061
,2026-06-03,Friendly,Netherlands,Algeria,0,1,FT,,kaggle,True,1737.2820980190227,1713.1684460275894
,2026-06-04,Friendly,Guatemala,Czech Republic,1,5,FT,,kaggle,True,1436.4267105146625,1594.5562459229614
,2026-06-04,Friendly,Iran,Mali,2,0,FT,,kaggle,True,1680.494332355369,1486.258579026524
,2026-06-04,Friendly,France,Ivory Coast,1,2,FT,,kaggle,True,1789.1593863994608,1666.3521604614334
,2026-06-04,Friendly,Spain,Iraq,1,1,FT,,kaggle,True,1827.5126341068976,1597.4550974953468
