date,home_team,away_team,home_goals,away_goals,round,elo_h,elo_a,elo_diff,h_win5,a_win5,h_gf5,a_gf5,h_ga5,a_ga5,h_gd5,a_gd5,h_win10,a_win10,h_gf10,a_gf10,h_ga10,a_ga10,h_gd10,a_gd10,h2h_n,h2h_h_winrate,h2h_a_winrate
2021-09-04,Haiti,Jordan,2,0,Friendly,1666.586255490377,1541.4634581097018,125.12279738067514,0.4,0.2,1.6,1.0,2.6,1.4,-1.0,-0.4,0.5,0.3,2.5,0.8,1.8,1.1,0.7,-0.3,0,0.0,0.0
2021-09-04,Ukraine,France,1,1,FIFA World Cup qualification,1674.3613159513286,1827.950907945288,-153.5895919939594,0.2,0.2,1.0,1.6,2.0,1.4,-1.0,0.2,0.2,0.5,0.9,1.8,2.5,0.8,-1.6,1.0,2,0.0,0.5
2021-09-04,Latvia,Norway,0,2,FIFA World Cup qualification,1594.3812124734877,1609.7811948484923,-15.399982375004583,0.2,0.4,1.0,0.8,3.6,1.2,-2.6,-0.4,0.1667,0.5,0.83,1.3,3.17,1.0,-2.33,0.3,0,0.0,0.0
2021-09-04,Gibraltar,Turkey,0,3,FIFA World Cup qualification,1477.2313972934217,1592.7351208409177,-115.50372354749607,0.0,0.2,0.25,1.0,5.0,2.0,-4.75,-1.0,0.0,0.4,0.25,1.7,5.0,1.6,-4.75,0.1,0,0.0,0.0
2021-09-04,Netherlands,Montenegro,4,0,FIFA World Cup qualification,1857.670597287306,1383.6962789886638,473.9743182986422,0.6,0.0,1.8,0.4,1.0,2.6,0.8,-2.2,0.6,0.0,2.5,0.56,1.1,2.56,1.4,-2.0,0,0.0,0.0
2021-09-04,Slovakia,Croatia,0,1,FIFA World Cup qualification,1497.7552228037869,1612.9323947481207,-115.17717194433385,0.2,0.2,0.2,1.4,1.6,1.6,-1.4,-0.2,0.1,0.3,0.4,1.2,2.0,1.1,-1.6,0.1,2,0.0,0.5
2021-09-04,Israel,Austria,5,2,FIFA World Cup qualification,1568.3307881298415,1627.2661700933754,-58.93538196353393,0.2,0.6,0.6,1.4,1.6,1.0,-1.0,0.4,0.2,0.4,1.1,1.2,1.7,1.3,-0.6,-0.1,2,0.5,0.5
2021-09-05,Spain,Georgia,4,0,FIFA World Cup qualification,1899.8746529452044,1434.7413340229198,465.1333189222846,0.4,0.0,2.6,0.4,1.4,1.8,1.2,-1.4,0.4,0.0,2.1,0.57,0.9,1.86,1.2,-1.29,1,0.0,0.0
2021-09-05,Gabon,Egypt,1,1,FIFA World Cup qualification,1645.4610363754953,1614.1918470655182,31.269189309977037,0.6667,0.8,2.0,2.0,0.67,0.4,1.33,1.6,0.6667,0.6,2.0,1.3,0.67,0.4,1.33,0.9,0,0.0,0.0
2021-09-05,Germany,Armenia,6,0,FIFA World Cup qualification,1840.7578281359415,1518.4467750769265,322.31105305901497,0.4,0.25,1.6,1.75,1.4,2.0,0.2,-0.25,0.5,0.25,2.1,1.75,1.1,2.0,1.0,-0.25,0,0.0,0.0
2021-09-05,Sweden,Uzbekistan,2,1,Friendly,1833.7881044504811,1537.4502835297465,296.33782092073466,0.6,0.6,1.4,1.6,1.0,0.8,0.4,0.8,0.8,0.5,1.7,1.4,0.6,1.0,1.1,0.4,0,0.0,0.0
2021-09-05,Belgium,Czech Republic,3,0,FIFA World Cup qualification,2004.969336723953,1669.5951500370359,335.374186686917,0.8,0.4,2.2,1.0,1.0,0.8,1.2,0.2,0.7,0.4,2.5,1.1,0.7,1.1,1.8,0.0,1,0.0,0.0
2021-09-05,England,Andorra,4,0,FIFA World Cup qualification,1970.6106861890526,1419.5283399445884,551.0823462444641,0.8,0.0,2.6,0.2,0.4,3.0,2.2,-2.8,0.8,0.0,1.7,0.14,0.2,2.71,1.5,-2.57,0,0.0,0.0
2021-09-05,USA,Canada,1,1,FIFA World Cup qualification,1789.6617224851557,1765.2561515577916,24.405570927364124,0.8,0.4,0.8,1.6,0.0,1.0,0.8,0.6,0.9,0.7,1.9,2.7,0.3,0.6,1.6,2.1,3,0.6667,0.3333
2021-09-05,Ecuador,Chile,0,0,FIFA World Cup qualification,1695.0995894900009,1577.2077402783705,117.89184921163042,0.2,0.0,1.4,0.4,1.6,1.2,-0.2,-0.8,0.3,0.0,1.6,0.6,1.5,1.1,0.1,-0.5,1,0.0,0.0
2021-09-05,Uruguay,Bolivia,4,2,FIFA World Cup qualification,1740.666392216146,1302.0245248153735,438.6418674007725,0.4,0.0,1.0,0.8,0.4,2.4,0.6,-1.6,0.3,0.1,0.8,1.2,0.5,2.5,0.3,-1.3,2,0.0,0.0
2021-09-05,Costa Rica,Mexico,0,1,FIFA World Cup qualification,1548.093380347107,1733.8149504724756,-185.72157012536854,0.0,0.8,0.0,1.6,1.4,0.6,-1.4,1.0,0.0,0.7,0.1,1.8,1.1,0.3,-1.0,1.5,4,0.0,0.25
2021-09-05,Jamaica,Panama,0,3,FIFA World Cup qualification,1543.319905643823,1573.7087587358137,-30.388853091990768,0.2,0.2,0.8,1.6,2.2,2.0,-1.4,-0.4,0.3,0.5,0.8,2.8,1.7,1.2,-0.9,1.6,1,1.0,0.0
2021-09-05,Paraguay,Colombia,1,1,FIFA World Cup qualification,1659.6155074433113,1626.6500795579216,32.96542788538977,0.2,0.2,1.0,1.2,1.4,1.2,-0.4,0.0,0.2,0.3,1.1,1.3,1.3,1.0,-0.2,0.3,1,0.0,1.0
2021-09-05,Switzerland,Italy,0,0,FIFA World Cup qualification,1828.6068063273053,1820.4034016436408,8.20340468366453,0.4,0.6,1.8,1.8,1.8,0.8,0.0,1.0,0.6,0.7,2.3,2.0,1.3,0.5,1.0,1.5,4,0.5,0.5
2021-09-06,South Africa,Ghana,1,0,FIFA World Cup qualification,1641.9794574541156,1632.1309066874592,9.848550766656444,0.4,0.4,1.4,1.0,0.0,0.6,1.4,0.4,0.5,0.5,1.3,1.3,0.5,0.8,0.8,0.5,3,0.0,0.3333
2021-09-06,Benin,DR Congo,1,1,FIFA World Cup qualification,1612.2053460346417,1461.1956621646268,151.0096838700149,0.2,0.2,1.0,0.6,1.2,1.2,-0.2,-0.6,0.2857,0.2,0.86,0.7,1.14,1.2,-0.29,-0.5,0,0.0,0.0
2021-09-06,Ivory Coast,Cameroon,2,1,FIFA World Cup qualification,1756.0507908578106,1335.9477648406203,420.10302601719036,0.6,0.0,1.6,0.2,0.4,0.6,1.2,-0.4,0.4,0.0,1.3,0.2,0.8,1.5,0.5,-1.3,0,0.0,0.0
2021-09-07,Bosnia and Herzegovina,Kazakhstan,2,2,FIFA World Cup qualification,1581.569674108761,1454.5636544919212,127.00601961683992,0.2,0.2,0.4,0.8,0.8,2.0,-0.4,-1.2,0.1,0.2,0.5,0.8,1.3,2.0,-0.8,-1.2,0,0.0,0.0
2021-09-07,Vietnam,Australia,0,1,FIFA World Cup qualification,1516.1136671301172,1737.181060846924,-221.06739371680692,0.0,1.0,0.6,3.0,1.6,0.2,-1.0,2.8,0.0,0.9,0.86,3.1,1.71,0.3,-0.86,2.8,0,0.0,0.0
2021-09-07,Norway,Gibraltar,5,1,FIFA World Cup qualification,1752.7878880269643,1341.569055342456,411.21883268450824,0.6,0.0,1.2,0.2,0.6,4.6,0.6,-4.4,0.5,0.0,1.1,0.2,1.0,4.6,0.1,-4.4,1,0.0,0.0
2021-09-07,Iraq,Iran,0,3,FIFA World Cup qualification,1754.8377348685683,1745.3323960290477,9.505338839520618,0.6,1.0,2.2,3.6,0.8,0.2,1.4,3.4,0.6,0.8,1.6,2.6,0.6,0.5,1.0,2.1,3,0.3333,0.3333
2021-09-07,France,Finland,2,0,FIFA World Cup qualification,1915.4902340414817,1508.707734245109,406.7824997963728,0.0,0.2,1.6,1.2,1.6,1.8,0.0,-0.6,0.5,0.4444,1.8,1.33,0.8,1.56,1.0,-0.22,1,0.0,0.0
2021-09-07,Oman,Saudi Arabia,0,1,FIFA World Cup qualification,1546.103461891516,1634.9761415752107,-88.87267968369474,0.2,1.0,0.6,3.4,1.2,0.2,-0.6,3.2,0.1,0.8,0.4,2.3,1.6,0.4,-1.2,1.9,1,0.0,0.0
2021-09-07,Azerbaijan,Portugal,0,3,FIFA World Cup qualification,1584.374392991787,1795.635342634045,-211.26094964225786,0.0,0.4,0.8,1.8,1.6,1.8,-0.8,0.0,0.0,0.5,0.8,2.1,1.6,1.2,-0.8,0.9,1,0.0,1.0
2021-09-07,Cape Verde,Nigeria,1,2,FIFA World Cup qualification,1621.052379220919,1485.5180901050892,135.53428911582978,0.4,0.2,1.0,0.6,0.8,1.4,0.2,-0.8,0.3,0.3,1.0,0.8,0.9,1.2,0.1,-0.4,0,0.0,0.0
2021-09-07,China,Japan,0,1,FIFA World Cup qualification,1416.840654474918,1686.4433903100685,-269.6027358351505,0.0,0.8,0.2,4.0,2.2,0.6,-2.0,3.4,0.0,0.8,0.4,3.9,2.2,0.5,-1.8,3.4,1,0.0,0.0
2021-09-07,South Korea,Lebanon,1,0,FIFA World Cup qualification,1733.1851872019963,1405.8864247931194,327.2987624088769,0.6,0.0,2.4,0.2,0.8,1.2,1.6,-1.0,0.7,0.1111,2.0,0.22,0.8,1.22,1.2,-1.0,2,0.5,0.0
2021-09-07,Zambia,Tunisia,0,2,FIFA World Cup qualification,1593.5993316495903,1649.7589217023672,-56.15959005277682,0.2,0.8,1.2,1.4,2.4,0.6,-1.2,0.8,0.25,0.7,1.25,1.8,2.5,0.7,-1.25,1.1,0,0.0,0.0
2021-09-07,Burkina Faso,Algeria,1,1,FIFA World Cup qualification,1608.7098998948893,1771.28448845618,-162.57458856129074,0.2,1.0,1.0,4.0,0.8,0.4,0.2,3.6,0.2,0.7,1.0,3.5,0.8,1.0,0.2,2.5,0,0.0,0.0
2021-09-07,Luxembourg,Qatar,1,1,Friendly,1495.2179103179321,1660.9816475983835,-165.76373728045132,0.0,0.4,0.2,1.2,1.8,2.0,-1.6,-0.8,0.0,0.6,0.11,1.6,2.0,1.3,-1.89,0.3,1,0.0,1.0
2021-09-07,Bahrain,Jordan,1,2,Friendly,1592.2885359370866,1531.6434173369855,60.645118600101114,0.4,0.2,2.0,0.8,1.6,0.8,0.4,0.0,0.4,0.3,1.3,0.8,1.1,1.2,0.2,-0.4,2,0.0,0.0
2021-09-07,Congo,Senegal,1,3,FIFA World Cup qualification,1584.3601031097085,1681.1540376566263,-96.79393454691785,0.0,0.6,0.33,1.6,1.0,0.8,-0.67,0.8,0.0,0.6,0.33,1.6,1.0,0.8,-0.67,0.8,2,0.0,0.5
2021-09-07,Croatia,Slovenia,3,0,FIFA World Cup qualification,1733.3361799110235,1417.1324649556318,316.20371495539166,0.4,0.2,1.6,0.4,1.4,0.8,0.2,-0.4,0.4,0.2,1.3,0.6,1.0,1.3,0.3,-0.7,1,0.0,1.0
2021-09-07,Netherlands,Turkey,6,1,FIFA World Cup qualification,1864.5687934613234,1628.3974627918833,236.17133066944007,0.6,0.2,2.0,1.2,0.6,2.0,1.4,-0.8,0.7,0.4,2.7,1.6,0.7,1.4,2.0,0.2,1,0.0,1.0
2021-09-07,Austria,Scotland,0,1,FIFA World Cup qualification,1665.9450577128137,1493.633831998041,172.31122571477272,0.4,0.2,1.2,0.4,1.8,1.4,-0.6,-1.0,0.4,0.3,1.2,1.2,1.6,1.2,-0.4,0.0,2,0.5,0.0
2021-09-08,Honduras,USA,1,4,FIFA World Cup qualification,1477.963847245371,1687.5578353883486,-209.59398814297765,0.2,0.6,0.8,0.8,1.6,0.2,-0.8,0.6,0.1,0.8,0.5,1.9,1.8,0.4,-1.3,1.5,1,0.0,1.0
2021-09-08,Canada,El Salvador,3,0,FIFA World Cup qualification,1867.3600386545986,1370.2779859200255,497.08205273457315,0.2,0.0,1.0,0.4,1.0,2.2,0.0,-1.8,0.6,0.3,2.1,0.5,0.7,1.8,1.4,-1.3,0,0.0,0.0
2021-09-08,Panama,Mexico,1,1,FIFA World Cup qualification,1721.628460161167,1749.1494151146067,-27.52095495343974,0.4,0.8,2.2,1.6,1.4,0.6,0.8,1.0,0.5,0.8,2.9,1.9,1.1,0.3,1.8,1.6,3,0.0,0.6667
2021-09-08,Iceland,Germany,0,4,FIFA World Cup qualification,1538.445279225443,1758.00136755333,-219.55608832788698,0.0,0.6,0.6,2.8,3.2,1.2,-2.6,1.6,0.2,0.5,0.6,2.4,1.9,1.1,-1.3,1.3,1,0.0,1.0
2021-09-08,Greece,Sweden,2,1,FIFA World Cup qualification,1578.706126820299,1736.8621399192725,-158.15601309897352,0.2,0.8,1.2,1.8,1.4,1.2,-0.2,0.6,0.3,0.8,1.2,1.8,1.4,0.7,-0.2,1.1,0,0.0,0.0
2021-09-08,Belarus,Belgium,0,1,FIFA World Cup qualification,1543.3339258521328,1918.2715360910106,-374.9376102388778,0.0,0.8,0.2,2.4,3.4,0.8,-3.2,1.6,0.0,0.8,0.17,2.7,3.5,0.6,-3.33,2.1,1,0.0,1.0
2021-09-08,Northern Ireland,Switzerland,0,0,FIFA World Cup qualification,1501.956630360222,1727.8985990292476,-225.94196866902553,0.0,0.4,0.6,1.8,1.4,1.2,-0.8,0.6,0.1,0.5,0.9,2.2,2.3,1.3,-1.4,0.9,0,0.0,0.0
2021-09-08,Kosovo,Spain,0,2,FIFA World Cup qualification,1514.7375770363972,1807.1098425273033,-292.3722654909061,0.0,0.4,0.4,2.4,2.6,1.4,-2.2,1.0,0.1429,0.4,1.0,2.2,2.71,0.8,-1.71,1.4,1,0.0,1.0
2021-09-08,Czech Republic,Ukraine,1,1,Friendly,1756.2929506699782,1586.821989855135,169.47096081484324,0.4,0.2,0.8,1.0,1.2,2.0,-0.4,-1.0,0.4,0.2,1.0,0.9,1.3,1.9,-0.3,-1.0,2,0.0,0.5
2021-09-08,Poland,England,1,1,FIFA World Cup qualification,1616.5670848961156,1875.135673824599,-258.56858892848345,0.2,0.8,1.6,3.0,1.6,0.4,0.0,2.6,0.3,0.8,1.2,2.0,1.1,0.2,0.1,1.8,2,0.0,1.0
2021-09-09,Brazil,Peru,2,0,FIFA World Cup qualification,1948.365178353873,1488.4915839874284,459.87359436644465,0.6,0.0,0.8,1.6,0.4,2.0,0.4,-0.4,0.8,0.2,1.7,1.2,0.3,2.1,1.4,-0.9,8,0.75,0.0
2021-09-09,Argentina,Bolivia,3,0,FIFA World Cup qualification,1906.6464455024322,1295.3535168382903,611.292928664142,0.8,0.0,2.4,1.0,0.6,2.8,1.8,-1.8,0.6,0.0,1.8,1.1,0.7,2.8,1.1,-1.7,2,0.5,0.0
2021-09-09,Paraguay,Venezuela,2,1,FIFA World Cup qualification,1656.7775548149334,1480.4984424554214,176.27911235951206,0.2,0.0,1.2,0.6,1.4,1.6,-0.2,-1.0,0.2,0.1,1.1,0.7,1.3,1.4,-0.2,-0.7,1,0.0,0.0
2021-09-09,Uruguay,Ecuador,1,0,FIFA World Cup qualification,1747.3374001932293,1585.2934834856287,162.0439167076006,0.6,0.2,1.6,1.0,0.6,1.2,1.0,-0.2,0.3,0.2,0.9,1.0,0.7,1.4,0.2,-0.4,2,0.5,0.5
2021-09-09,Colombia,Chile,3,1,FIFA World Cup qualification,1729.4880321862995,1587.0138462827426,142.47418590355687,0.2,0.0,1.2,0.2,1.0,1.0,0.2,-0.8,0.2,0.0,1.1,0.6,1.1,1.1,0.0,-0.5,3,0.0,0.0
2021-09-30,Egypt,Liberia,2,0,Friendly,1716.8845794613144,1450.2103382910402,266.6742411702742,0.6,0.0,2.0,0.4,0.6,1.8,1.4,-1.4,0.6,0.0,1.4,0.4,0.4,1.8,1.0,-1.4,1,1.0,0.0
2021-10-06,Morocco,Guinea-Bissau,5,0,FIFA World Cup qualification,1788.6004400764334,1434.7166221747977,353.88381790163567,0.8,0.0,1.0,0.0,0.0,1.67,1.0,-1.67,0.8,0.0,1.8,0.0,0.3,1.67,1.5,-1.67,0,0.0,0.0
2021-10-06,Jordan,Malaysia,4,0,Friendly,1643.3714102440492,1487.2110882176792,156.16032202637007,0.4,0.0,1.0,0.0,0.8,1.0,0.2,-1.0,0.4,0.0,1.0,0.0,1.1,1.0,-0.1,-1.0,1,0.0,0.0
2021-10-06,Italy,Spain,1,2,UEFA Nations League,1921.1116089416985,1821.2123616607928,99.89924728090568,0.4,0.4,1.2,1.8,0.8,0.8,0.4,1.0,0.6,0.5,1.9,2.4,0.5,0.8,1.4,1.6,4,0.5,0.0
2021-10-06,Bahrain,Curacao,4,0,Friendly,1580.560543030023,1598.8418412530455,-18.28129822302253,0.4,0.4,1.8,2.2,1.6,0.6,0.2,1.6,0.3,0.4,1.3,1.9,1.3,0.6,0.0,1.3,0,0.0,0.0
2021-10-07,Iraq,Lebanon,0,0,FIFA World Cup qualification,1700.9017684892974,1397.9711899578733,302.9305785314241,0.4,0.0,1.0,0.2,1.0,1.0,0.0,-0.8,0.5,0.1,1.4,0.2,0.8,1.2,0.6,-1.0,1,1.0,0.0
2021-10-07,United Arab Emirates,Iran,0,1,FIFA World Cup qualification,1509.1345659413753,1799.2683624083186,-290.1337964669433,0.2,1.0,1.6,3.6,1.8,0.0,-0.2,3.6,0.3,0.9,1.2,2.9,1.8,0.4,-0.6,2.5,0,0.0,0.0
2021-10-07,USA,Jamaica,2,0,FIFA World Cup qualification,1811.7411602064433,1395.4002042184698,416.34095598797353,0.6,0.2,1.4,0.8,0.4,2.2,1.0,-1.4,0.8,0.3,2.0,0.8,0.3,1.8,1.7,-1.0,4,0.75,0.0
2021-10-07,Australia,Oman,3,1,FIFA World Cup qualification,1850.3101573582817,1423.614241800011,426.6959155582706,1.0,0.2,2.6,0.4,0.2,1.0,2.4,-0.6,1.0,0.1,3.2,0.4,0.2,1.7,3.0,-1.3,1,1.0,0.0
2021-10-07,Saudi Arabia,Japan,1,0,FIFA World Cup qualification,1757.4653616667156,1696.9316085535993,60.53375311311629,1.0,0.8,2.6,2.2,0.2,0.6,2.4,1.6,0.8,0.8,2.3,3.9,0.4,0.5,1.9,3.4,1,0.0,1.0
2021-10-07,DR Congo,Madagascar,2,0,FIFA World Cup qualification,1573.4714338974775,1425.835503058342,147.63593083913543,0.2,0.0,0.8,0.8,0.8,2.0,0.0,-1.2,0.2,0.0,0.6,0.86,1.1,1.71,-0.5,-0.86,1,0.0,0.0
2021-10-07,South Korea,Syria,2,1,FIFA World Cup qualification,1741.1004220372424,1443.3506429308748,297.74977910636767,0.8,0.2,2.6,0.2,0.2,1.0,2.4,-0.8,0.7,0.1,1.9,0.4,0.8,1.8,1.1,-1.4,0,0.0,0.0
2021-10-07,Mexico,Canada,1,1,FIFA World Cup qualification,1846.7780225272627,1773.039831358299,73.7381911689638,0.6,0.4,1.2,1.6,0.8,0.8,0.4,0.8,0.7,0.6,1.7,2.0,0.4,0.7,1.3,1.3,2,1.0,0.0
2021-10-07,Venezuela,Brazil,1,3,FIFA World Cup qualification,1564.5352959511627,1854.319488603192,-289.78419265202933,0.0,0.8,0.8,1.0,2.0,0.2,-1.2,0.8,0.1,0.8,0.8,1.7,1.6,0.3,-0.8,1.4,3,0.0,0.6667
2021-10-07,Tunisia,Mauritania,3,0,FIFA World Cup qualification,1787.5478024117506,1494.498914801915,293.0488876098357,0.8,0.0,1.4,0.2,0.4,1.0,1.0,-0.8,0.7,0.0,1.7,0.33,0.7,1.33,1.0,-1.0,2,0.5,0.0
2021-10-07,Liberia,Cape Verde,1,2,FIFA World Cup qualification,1544.8928781408,1479.9090109771298,64.98386716367008,0.0,0.4,0.2,1.2,2.0,1.2,-1.8,0.0,0.0,0.3,0.33,1.1,1.83,1.1,-1.5,0.0,0,0.0,0.0
2021-10-07,Ecuador,Bolivia,3,0,FIFA World Cup qualification,1668.3520606209647,1292.331653967196,376.02040665376876,0.2,0.0,0.6,0.8,1.0,2.8,-0.4,-2.0,0.1,0.0,0.8,1.1,1.4,2.6,-0.6,-1.5,3,0.6667,0.0
2021-10-07,Paraguay,Argentina,0,0,FIFA World Cup qualification,1672.740701319192,1809.6683083735265,-136.92760705433443,0.2,0.8,1.2,2.2,1.6,0.4,-0.4,1.8,0.3,0.7,1.1,2.0,1.2,0.6,-0.1,1.4,3,0.0,0.3333
2021-10-07,Uruguay,Colombia,0,0,FIFA World Cup qualification,1764.2788230578933,1657.003946771257,107.2748762866363,0.6,0.4,1.4,1.8,0.6,1.2,0.8,0.6,0.4,0.3,1.0,1.2,0.5,1.0,0.5,0.2,4,0.0,0.25
2021-10-07,Belgium,France,2,3,UEFA Nations League,2024.4849457550104,1823.386249412579,201.09869634243137,0.8,0.2,2.2,1.8,0.8,1.4,1.4,0.4,0.8,0.5,2.0,1.8,0.6,0.8,1.4,1.0,3,0.0,1.0
2021-10-07,El Salvador,Panama,1,0,FIFA World Cup qualification,1464.5981932163252,1623.9998527485109,-159.4016595321857,0.0,0.4,0.4,1.8,1.6,1.0,-1.2,0.8,0.3,0.4,0.5,1.7,1.6,1.2,-1.1,0.5,0,0.0,0.0
2021-10-08,Latvia,Netherlands,0,1,FIFA World Cup qualification,1551.3745192950157,1789.0871591102873,-237.7126398152716,0.2,0.6,1.0,2.8,2.8,0.8,-1.8,2.0,0.1429,0.7,0.71,3.1,3.0,0.8,-2.29,2.3,1,0.0,1.0
2021-10-08,Egypt,Libya,1,0,FIFA World Cup qualification,1722.2020396115547,1416.4868637573766,305.71517585417814,0.6,0.0,1.8,1.0,0.4,2.4,1.4,-1.4,0.6,0.0,1.5,1.0,0.4,2.4,1.1,-1.4,0,0.0,0.0
2021-10-08,Malawi,Ivory Coast,0,3,FIFA World Cup qualification,1572.5049922705025,1660.9580273944116,-88.4530351239091,0.0,0.6,0.25,1.4,1.25,0.6,-1.0,0.8,0.0,0.5,0.25,1.4,1.25,0.7,-1.0,0.7,0,0.0,0.0
2021-10-08,Algeria,Niger,6,1,FIFA World Cup qualification,1858.1887961833347,1365.1883224828055,493.00047370052926,0.8,0.0,3.4,0.4,0.4,1.6,3.0,-1.2,0.7,0.0,3.4,0.29,0.9,2.14,2.5,-1.86,0,0.0,0.0
2021-10-08,Germany,Romania,2,1,FIFA World Cup qualification,1882.7861327750359,1509.888485226907,372.8976475481288,0.6,0.2,2.8,0.6,0.8,1.4,2.0,-0.8,0.5,0.2,2.7,0.8,1.1,1.9,1.6,-1.1,1,0.0,0.0
2021-10-08,Cyprus,Croatia,0,3,FIFA World Cup qualification,1471.298791276289,1647.9740292079946,-176.67523793170562,0.0,0.6,0.8,2.0,2.6,1.2,-1.8,0.8,0.0,0.4,0.44,1.5,2.44,1.0,-2.0,0.5,1,0.0,1.0
2021-10-08,Turkey,Norway,1,1,FIFA World Cup qualification,1703.8790971429194,1662.4303725004147,41.44872464250466,0.2,0.6,1.4,2.0,2.6,0.8,-1.2,1.2,0.3,0.5,1.4,1.5,2.0,1.1,-0.6,0.4,1,0.0,0.0
2021-10-08,Czech Republic,Wales,2,2,FIFA World Cup qualification,1751.768450721015,1621.726653798894,130.04179692212097,0.4,0.6,1.0,1.0,1.2,0.8,-0.2,0.2,0.4,0.3,1.1,0.8,1.3,1.3,-0.2,-0.5,1,0.0,1.0
2021-10-09,Switzerland,Northern Ireland,2,0,FIFA World Cup qualification,1810.7421746185626,1419.1130547709072,391.6291198476554,0.2,0.0,1.2,0.4,1.0,1.2,0.2,-0.8,0.4,0.1,1.9,0.8,1.1,2.0,0.8,-1.2,1,0.0,0.0
2021-10-09,Morocco,Guinea-Bissau,3,0,FIFA World Cup qualification,1802.4436902821226,1420.8733719691086,381.570318313014,1.0,0.0,2.0,0.0,0.0,2.5,2.0,-2.5,0.8,0.0,2.0,0.0,0.3,2.5,1.7,-2.5,1,1.0,0.0
2021-10-09,Uzbekistan,Malaysia,5,1,Friendly,1634.376248060955,1476.3634552860142,158.01279277494086,0.4,0.0,1.4,0.0,1.2,2.5,0.2,-2.5,0.4,0.0,1.3,0.0,1.2,2.5,0.1,-2.5,0,0.0,0.0
2021-10-09,Portugal,Qatar,3,0,Friendly,1919.6405185264446,1656.5424153662657,263.0981031601789,0.6,0.2,2.0,1.0,1.0,2.2,1.0,-1.2,0.6,0.5,2.2,1.6,1.0,1.4,1.2,0.2,1,0.0,0.0
2021-10-09,Curacao,New Zealand,1,2,Friendly,1679.1061668804487,1475.3247354250402,203.78143145540844,0.2,0.4,1.8,1.0,1.2,1.4,0.6,-0.4,0.3,0.2,1.8,0.7,1.0,1.4,0.8,-0.7,0,0.0,0.0
2021-10-09,Senegal,Namibia,4,1,FIFA World Cup qualification,1813.9318335106466,1440.485158573665,373.4466749369815,0.6,0.2,1.8,0.8,0.8,1.6,1.0,-0.8,0.7,0.1667,1.8,0.83,0.8,2.0,1.0,-1.17,1,0.0,0.0
2021-10-09,Kazakhstan,Bosnia and Herzegovina,0,2,FIFA World Cup qualification,1565.066522625317,1471.0668059753652,93.99971664995178,0.0,0.2,0.6,0.8,2.4,1.0,-1.8,-0.2,0.1667,0.1,1.0,0.7,2.0,1.3,-1.0,-0.6,1,0.0,0.0
2021-10-09,Ethiopia,South Africa,1,3,FIFA World Cup qualification,1560.8666520353056,1571.1292929177982,-10.262640882492633,0.25,0.4,0.75,0.8,1.75,0.0,-1.0,0.8,0.25,0.6,0.75,1.3,1.75,0.4,-1.0,0.9,0,0.0,0.0
2021-10-09,Andorra,England,0,5,FIFA World Cup qualification,1515.003352309042,1856.185029225054,-341.18167691601207,0.0,0.6,0.2,2.4,3.6,0.6,-3.4,1.8,0.0,0.7,0.12,2.0,2.88,0.3,-2.75,1.7,1,0.0,1.0
2021-10-09,Faroe Islands,Austria,0,2,FIFA World Cup qualification,1445.7214119267983,1522.1772377515915,-76.45582582479324,0.0,0.4,0.2,1.2,3.6,1.6,-3.4,-0.4,0.0,0.3,0.25,0.9,3.5,1.6,-3.25,-0.7,1,0.0,1.0
2021-10-09,Scotland,Israel,3,2,FIFA World Cup qualification,1637.401651959263,1529.6519005104033,107.7497514488598,0.4,0.4,0.6,1.4,1.0,1.6,-0.4,-0.2,0.4,0.3,1.1,1.4,1.0,1.6,0.1,-0.2,6,0.1667,0.3333
2021-10-09,Sweden,Kosovo,3,0,FIFA World Cup qualification,1794.076983793982,1400.6350579029076,393.44192589107433,0.6,0.0,1.8,0.2,1.6,2.6,0.2,-2.4,0.7,0.125,1.6,0.88,0.9,2.62,0.7,-1.75,2,0.0,0.0
2021-10-09,Ghana,Zimbabwe,3,1,FIFA World Cup qualification,1702.9810712237766,1427.8245561165602,275.15651510721636,0.4,0.0,0.8,0.8,0.6,2.2,0.2,-1.4,0.4,0.125,1.2,0.88,0.9,1.75,0.3,-0.88,0,0.0,0.0
2021-10-10,Mauritania,Tunisia,0,0,FIFA World Cup qualification,1578.0999454312068,1703.9467717824587,-125.84682635125182,0.0,0.8,0.2,1.8,1.6,0.4,-1.4,1.4,0.0,0.8,0.29,1.9,1.57,0.6,-1.29,1.3,3,0.0,0.6667
2021-10-10,Panama,USA,1,0,FIFA World Cup qualification,1681.1268084334656,1719.2497176612922,-38.12290922782654,0.4,0.6,1.4,1.6,0.6,0.4,0.8,1.2,0.3,0.8,1.4,1.8,1.3,0.3,0.1,1.5,3,0.0,1.0
2021-10-10,Cape Verde,Liberia,1,0,FIFA World Cup qualification,1615.4556394209128,1409.346249697017,206.1093897238959,0.4,0.0,1.0,0.4,1.2,2.2,-0.2,-1.8,0.4,0.0,1.1,0.43,1.0,1.86,0.1,-1.43,1,0.0,0.0
2021-10-10,Colombia,Brazil,0,0,FIFA World Cup qualification,1765.9832571226136,1868.6000948998221,-102.6168377772085,0.4,0.8,1.6,1.4,1.0,0.4,0.6,1.0,0.2,0.8,1.1,1.8,1.0,0.4,0.1,1.4,3,0.0,0.6667
